Word,Sentiment_Score
)':,-2.0
worsening,-2.0
disparage,-2.0
cheat,-2.0
thievery,-2.0
thoughtless,-2.0
threatened,-2.0
rudesby,-2.0
choking,-2.0
chokes,-2.0
incensed,-2.0
>-:,-2.0
:[,-2.0
inferiorly,-2.0
insulters,-2.0
insipid,-2.0
insulter,-2.0
dishearteningly,-2.0
resentfulness,-2.0
dread,-2.0
remorselessly,-2.0
threating,-2.0
regrettably,-2.0
regretters,-2.0
rejecting,-2.0
reeked,-2.0
reeking,-2.0
ruiner,-2.0
swindling,-2.0
dangerousness,-2.0
snob,-2.0
snobbery,-2.0
damningly,-2.0
dangerously,-2.0
snubbed,-2.0
immoral,-2.0
imprisoned,-2.0
lowlight,-2.0
sluttishnesses,-2.0
wept,-2.0
whoremongers,-2.0
degradative,-2.0
degrader,-2.0
degraders,-2.0
rude,-2.0
blamers,-2.0
bitterly,-2.0
tragic,-2.0
bitchier,-2.0
raged,-2.0
punished,-2.0
dishearten,-2.0
discouragement,-2.0
abandoned,-2.0
melancholiac,-2.0
hypocritical,-2.0
dejects,-2.0
damagers,-2.0
damagingly,-2.0
disgraced,-2.0
belittled,-2.0
beating,-2.0
problematically,-2.0
eviction,-2.0
banned,-2.0
bastardized,-2.0
failures,-2.0
scaremongers,-2.0
savage,-2.0
savaged,-2.0
stresses,-2.0
desperation,-2.0
sins,-2.0
abusing,-2.0
abductions,-2.0
abhor,-2.0
mocks,-2.0
misrepresentation,-2.0
hopeless,-2.0
exploited,-2.0
awful,-2.0
falsify,-2.0
attacked,-2.0
faultily,-2.0
screwiest,-2.0
neglectfulness,-2.0
destroyer,-2.0
neglect,-2.0
heartbreaking,-2.0
vulture,-2.0
heroinism,-2.0
helpless,-2.0
depriving,-2.0
dire,-2.0
contagion,-2.0
contemptibilities,-2.0
disappointments,-2.0
attacking,-2.0
troubled,-2.0
troublemaker,-2.0
troubles,-2.0
severely,-2.0
selfishnesses,-2.0
sickens,-2.0
despises,-2.0
obnoxious,-2.0
villainesses,-2.0
villainous,-2.0
agitated,-2.0
affectionless,-2.0
neglectful,-2.0
arguing,-2.0
polluters,-2.0
appallingly,-2.0
uglies,-2.0
appalled,-2.0
polluted,-2.0
unacceptable,-2.0
foolishnesses,-2.0
stupidities,-2.0
stupidly,-2.0
grimaced,-2.0
offends,-2.0
offensive,-2.0
grouchier,-2.0
grouchiness,-2.0
vexing,-2.0
victimhood,-2.0
guiltier,-2.0
foes,-2.0
forced,-2.0
phobias,-2.0
pisser,-2.0
pessimisms,-2.0
pessimistically,-2.0
sucked,-2.0
panicked,-2.0
unworthy,-2.0
upsetters,-2.0
outrageous,-2.0
outraging,-2.0
greedier,-2.0
grieved,-2.0
grievous,-2.0
suckered,-2.0
sufferer,-2.0
coward,-2.0
unfortunate,-2.0
ungrateful,-2.0
penalty,-2.0
shamefacedness,-2.0
unintelligent,-2.0
uninvolving,-2.0
antagonize,-2.0
frustrate,-2.0
frustratingly,-2.0
frustrations,-2.0
unloveliness,-2.0
crudeness,-2.0
crudenesses,-2.0
cruder,-2.0
shamelessnesses,-2.0
irritated,-2.0
irritating,-2.0
irritatingly,-2.0
}:(,-2.0
disrespected,-2.0
ridicule,-2.0
censor,-2.0
can't stand,-2.0
revengers,-2.0
dissatisfactory,-2.0
robs,-2.0
lamenting,-2.0
worriedly,-2.0
worrisomely,-2.0
deceit,-2.0
defeat,-2.0
irritative,-2.0
lamely,-2.0
lament,-2.0
defeatists,-2.1
defeated,-2.1
spamming,-2.1
}:,-2.1
wrong,-2.1
irritable,-2.1
irrationalist,-2.1
worrit,-2.1
distrustful,-2.1
terrible,-2.1
disturbers,-2.1
revenger,-2.1
irritants,-2.1
destructionists,-2.1
gloomful,-2.1
goddamns,-2.1
unpleasant,-2.1
unlovely,-2.1
fucks,-2.1
frustration,-2.1
shame,-2.1
devilish,-2.1
shittier,-2.1
shits,-2.1
frighteningly,-2.1
persecute,-2.1
suckering,-2.1
despondent,-2.1
grieves,-2.1
grievance,-2.1
anguishes,-2.1
upsetting,-2.1
goddamn,-2.1
glum,-2.1
shattered,-2.1
perversive,-2.1
perverseness,-2.1
unfair,-2.1
uneasiest,-2.1
freakish,-2.1
pitilessly,-2.1
foetors,-2.1
suffers,-2.1
suffering,-2.1
cry,-2.1
amort,-2.1
oppressed,-2.1
grossest,-2.1
gross,-2.1
shylock,-2.1
uglily,-2.1
uglify,-2.1
apprehension,-2.1
arrested,-2.1
flunked,-2.1
poor,-2.1
disappointed,-2.1
disadvantageously,-2.1
neglectfully,-2.1
haunted,-2.1
agonise,-2.1
agitators,-2.1
obliterated,-2.1
harmed,-2.1
obnoxiousness,-2.1
sickeningly,-2.1
disabling,-2.1
selfish,-2.1
ashamed,-2.1
troublously,-2.1
troublous,-2.1
faults,-2.1
deprived,-2.1
accident,-2.1
heavyhearted,-2.1
nasties,-2.1
helplessness,-2.1
vitriolic,-2.1
heartbreakers,-2.1
stressors,-2.1
dipshit,-2.1
faultiest,-2.1
faultier,-2.1
faultfinding,-2.1
attack,-2.1
fag,-2.1
fake,-2.1
bankster,-2.1
badly,-2.1
disgusts,-2.1
depressively,-2.1
hooliganism,-2.1
miserably,-2.1
molest,-2.1
weakliest,-2.1
moodiest,-2.1
crying,-2.1
scaremonger,-2.1
bastardizations,-2.1
bastardise,-2.1
eviler,-2.1
disdain,-2.1
stinkiest,-2.1
smuggler,-2.1
deprival,-2.1
hurts,-2.1
nme,-2.1
horribles,-2.1
hostilities,-2.1
]-:,-2.1
deprive,-2.1
sluttishly,-2.1
suspended,-2.1
punishes,-2.1
bereaved,-2.1
bereave,-2.1
rages,-2.1
blamer,-2.1
blamed,-2.1
snubs,-2.1
lugubrious,-2.1
immorally,-2.1
btd,-2.1
widowed,-2.1
wickedness,-2.1
wickedly,-2.1
whoredom,-2.1
maniac,-2.1
smartass,-2.1
immoralist,-2.1
defectively,-2.1
degrades,-2.1
dangerous,-2.1
lowlives,-2.1
>:,-2.1
smuggling,-2.1
sad,-2.1
ruined,-2.1
totalitarian,-2.1
rejections,-2.1
libelous,-2.1
woefulness,-2.1
:<,-2.1
loathed,-2.1
infringement,-2.1
:c,-2.1
@:,-2.1
>:[,-2.1
incompetent,-2.1
choked,-2.1
ruder,-2.1
resentful,-2.1
brutalization,-2.1
broken,-2.1
doomful,-2.1
thieveries,-2.1
distrusting,-2.1
killjoy,-2.1
)-:,-2.1
)-':,-2.1
worse,-2.1
)-:{,-2.1
worsens,-2.1
jeopardy,-2.1
}:-(,-2.1
steal,-2.2
jailed,-2.2
)-:<,-2.2
darkest,-2.2
3:(,-2.2
stealers,-2.2
numbskulls,-2.2
sickeners,-2.2
sickener,-2.2
despairingly,-2.2
lowlifes,-2.2
imbecile,-2.2
deject,-2.2
damns,-2.2
illnesses,-2.2
distressingly,-2.2
distressful,-2.2
sorrowful,-2.2
insulting,-2.2
loathe,-2.2
infuriate,-2.2
suffered,-2.2
thieve,-2.2
dissatisfaction,-2.2
uglification,-2.2
uglier,-2.2
frightening,-2.2
unhappinesses,-2.2
perpetrator,-2.2
deviling,-2.2
fools,-2.2
uglifying,-2.2
infected,-2.2
lousier,-2.2
grouch,-2.2
angering,-2.2
violation,-2.2
dejected,-2.2
rudely,-2.2
repulsed,-2.2
repressors,-2.2
threateningly,-2.2
dismaying,-2.2
disheartens,-2.2
disheartenments,-2.2
dolorous,-2.2
doomster,-2.2
doomsdayer,-2.2
bully,-2.2
violate,-2.2
savagely,-2.2
scary,-2.2
scare,-2.2
haters,-2.2
hateful,-2.2
harsher,-2.2
agonized,-2.2
antagonistically,-2.2
uninvolved,-2.2
shameful,-2.2
poisoned,-2.2
chastised,-2.2
maddening,-2.2
mad,-2.2
lunatic,-2.2
harass,-2.2
harms,-2.2
screwed,-2.2
failings,-2.2
destroyed,-2.2
annoyer,-2.2
arrogant,-2.2
heartbreaker,-2.2
dangers,-2.2
bsod,-2.2
wickednesses,-2.2
wickeder,-2.2
whoreson,-2.2
contemptuous,-2.2
neglects,-2.2
heartless,-2.2
enemies,-2.2
prosecution,-2.2
cunt,-2.2
damage,-2.2
aching,-2.2
heroin,-2.2
depress,-2.2
hostilely,-2.2
menace,-2.2
torturously,-2.2
disparaging,-2.2
masochistic,-2.2
depresses,-2.2
bomb,-2.2
disgrace,-2.2
disheartened,-2.2
punishment,-2.2
moron,-2.2
wasted,-2.2
murderess,-2.2
desperations,-2.2
traumatizations,-2.2
traumatises,-2.2
traumas,-2.2
powerless,-2.2
fearfully,-2.2
fearfuller,-2.2
fearful,-2.2
feared,-2.2
fear,-2.2
pollutes,-2.2
feuded,-2.2
disappointing,-2.2
drowns,-2.2
rejects,-2.2
troublemakers,-2.2
scandals,-2.2
overreacts,-2.2
grief,-2.2
destructivity,-2.2
saddening,-2.2
stolen,-2.2
depressions,-2.2
miserable,-2.2
molesters,-2.2
tragics,-2.2
qq,-2.2
hopelessly,-2.2
sluttish,-2.2
blaming,-2.2
collapse,-2.2
dissatisfy,-2.2
revengefulness,-2.2
catastrophic,-2.2
chaotic,-2.2
:'(,-2.2
4col,-2.2
spammer,-2.2
perversely,-2.2
fraudulent,-2.2
pitiful,-2.2
damnify,-2.2
insulted,-2.3
insult,-2.3
):{,-2.3
liar,-2.3
steals,-2.3
foetid,-2.3
petrifies,-2.3
frauds,-2.3
fraudulence,-2.3
unethical,-2.3
pervert,-2.3
shamefulnesses,-2.3
spitefully,-2.3
spitefulnesses,-2.3
dearth,-2.3
worsen,-2.3
devilled,-2.3
disturbing,-2.3
disturbingly,-2.3
terrify,-2.3
lazier,-2.3
prblms,-2.3
dick,-2.3
rotten,-2.3
blameworthy,-2.3
horridness,-2.3
torturer,-2.3
bitcheries,-2.3
egotist,-2.3
abducted,-2.3
molester,-2.3
depressingly,-2.3
devilishness,-2.3
panic,-2.3
pain,-2.3
outrage,-2.3
troublesome,-2.3
prejudice,-2.3
fiasco,-2.3
poverty,-2.3
trustless,-2.3
assaulting,-2.3
bitterest,-2.3
mourningly,-2.3
weakest,-2.3
punitive,-2.3
effin,-2.3
disconsolate,-2.3
dumbest,-2.3
damaging,-2.3
slutty,-2.3
idiot,-2.3
ignoramuses,-2.3
hurter,-2.3
dejecting,-2.3
depressed,-2.3
abused,-2.3
stressful,-2.3
bitchy,-2.3
traumatizing,-2.3
stricken,-2.3
crueler,-2.3
cruelties,-2.3
destroyers,-2.3
disheartenment,-2.3
downhearted,-2.3
remorseless,-2.3
brutalizations,-2.3
cwot,-2.3
stench,-2.3
regrettable,-2.3
rejected,-2.3
rejectee,-2.3
dumb,-2.3
negativity,-2.3
nastier,-2.3
outrages,-2.3
grieving,-2.3
sick,-2.3
failing,-2.3
disappointment,-2.3
agonize,-2.3
doa,-2.3
impolitenesses,-2.3
shamefaced,-2.3
frightful,-2.3
unjust,-2.3
unloving,-2.3
unprofessional,-2.3
destructions,-2.3
bastardizing,-2.3
agonizes,-2.3
agonizingly,-2.3
hatefully,-2.3
hating,-2.3
failure,-2.3
condemns,-2.3
villainies,-2.3
thieves,-2.3
cheated,-2.3
stenchy,-2.3
stinkard,-2.3
violates,-2.3
agonised,-2.3
stupids,-2.3
outcry,-2.3
angered,-2.3
angers,-2.3
angrier,-2.3
angry,-2.3
offending,-2.3
offensiveness,-2.3
grouchiest,-2.3
victimization,-2.3
despairing,-2.3
incompetence,-2.3
pollute,-2.3
ugly,-2.3
riots,-2.3
suckers,-2.3
insultingly,-2.3
sorrower,-2.3
sorrowfully,-2.3
prison,-2.3
prisoners,-2.3
failed,-2.3
obnoxiously,-2.3
numbskull,-2.3
bastardised,-2.3
bastardises,-2.3
irritation,-2.3
3:-(,-2.3
||-:,-2.3
starves,-2.3
irritant,-2.3
dissatisfying,-2.4
revengeful,-2.4
revenge,-2.4
retard,-2.4
casualty,-2.4
terror,-2.4
:###..,-2.4
spited,-2.4
spite,-2.4
bastardize,-2.4
bastardization,-2.4
despisement,-2.4
sickening,-2.4
scandalous,-2.4
savages,-2.4
destruct,-2.4
viciousness,-2.4
agonises,-2.4
violator,-2.4
violative,-2.4
violations,-2.4
violaters,-2.4
violated,-2.4
disgusting,-2.4
disgusted,-2.4
evildoers,-2.4
harasser,-2.4
conspiracy,-2.4
prejudicialness,-2.4
stupidest,-2.4
stupid,-2.4
assaulted,-2.4
arrogance,-2.4
neglected,-2.4
crueller,-2.4
crudest,-2.4
punish,-2.4
naggiest,-2.4
puke,-2.4
nastiest,-2.4
mourns,-2.4
warred,-2.4
traumatize,-2.4
traumatism,-2.4
traumatised,-2.4
trapped,-2.4
painfully,-2.4
goddammed,-2.4
destructs,-2.4
destructiveness,-2.4
dirtiest,-2.4
devilkin,-2.4
weepiest,-2.4
horribleness,-2.4
abhorred,-2.4
abandonment,-2.4
raging,-2.4
humiliations,-2.4
pita,-2.4
wth,-2.4
horribly,-2.4
tragical,-2.4
swindle,-2.4
sadder,-2.4
hurtful,-2.4
hurt,-2.4
fkm,-2.4
nfw,-2.4
mofo,-2.4
saddened,-2.4
sabotage,-2.4
whoredoms,-2.4
stinking,-2.4
reek,-2.4
degradation,-2.4
wicked,-2.4
dreading,-2.4
dreadfuls,-2.4
dullsville,-2.4
contemptuously,-2.4
destructively,-2.4
frustrated,-2.4
criminal,-2.4
poisonings,-2.4
lying,-2.4
threatening,-2.4
stenchful,-2.4
distrusted,-2.4
doomsdays,-2.4
threat,-2.4
thief,-2.4
appall,-2.4
unhealthy,-2.4
unhappiness,-2.4
unhappier,-2.4
sufferers,-2.4
devastatingly,-2.4
loser,-2.4
infuriating,-2.4
indignation,-2.4
dehumanizing,-2.4
dangered,-2.4
danger,-2.4
damnit,-2.4
damnifying,-2.4
distressfulness,-2.4
distress,-2.4
sorrowed,-2.4
sorrow,-2.4
brutalized,-2.4
loneliest,-2.4
losers,-2.4
sucker,-2.4
shamefulness,-2.4
fraudsters,-2.4
foreclosures,-2.4
liars,-2.4
:'-(,-2.4
joyless,-2.5
kills,-2.5
sobs,-2.5
lamebrained,-2.5
d-':,-2.5
whoresons,-2.5
fraudster,-2.5
petrified,-2.5
pissants,-2.5
poorest,-2.5
fuked,-2.5
chastise,-2.5
perverted,-2.5
unhappiest,-2.5
suffer,-2.5
uglinesses,-2.5
tard,-2.5
stinkpot,-2.5
rudest,-2.5
crime,-2.5
crestfallen,-2.5
choke,-2.5
fuck,-2.5
dangering,-2.5
cheater,-2.5
ass,-2.5
goddam,-2.5
horrible,-2.5
]:<,-2.5
hostility,-2.5
horrid,-2.5
humiliate,-2.5
rancidly,-2.5
rancid,-2.5
horrify,-2.5
snafu,-2.5
sluttishness,-2.5
tortures,-2.5
horrified,-2.5
rejection,-2.5
poison,-2.5
felonies,-2.5
warmongering,-2.5
wanker,-2.5
harm,-2.5
evildoings,-2.5
fail,-2.5
aggravate,-2.5
violating,-2.5
enemy,-2.5
:@,-2.5
livid,-2.5
sorrowfulness,-2.5
:-###..,-2.5
lousy,-2.5
:-||,-2.5
harassed,-2.5
evilest,-2.5
harassing,-2.5
harassment,-2.5
harasses,-2.5
abusiveness,-2.5
savagery,-2.5
destructing,-2.5
assfucking,-2.5
troubling,-2.5
racists,-2.5
fearfullest,-2.5
assaults,-2.5
felony,-2.5
stupider,-2.5
sickened,-2.5
destroy,-2.5
outraged,-2.5
betrays,-2.5
strangled,-2.5
bad,-2.5
despisements,-2.5
victimize,-2.5
victimising,-2.5
bastard,-2.5
betraying,-2.5
fatal,-2.5
curse,-2.5
prisoner,-2.5
destructionist,-2.6
prejudicial,-2.6
died,-2.6
illegal,-2.6
shitheads,-2.6
killingly,-2.6
starved,-2.6
);<,-2.6
riot,-2.6
bfe,-2.6
shamed,-2.6
shitty,-2.6
whoremonger,-2.6
crappy,-2.6
perversity,-2.6
dumbass,-2.6
brutalities,-2.6
tortured,-2.6
idiotic,-2.6
rancidity,-2.6
cocksuckers,-2.6
savageness,-2.6
sin,-2.6
destroys,-2.6
murderesses,-2.6
cheating,-2.6
lowbred,-2.6
sinful,-2.6
abuses,-2.6
terrors,-2.6
bitched,-2.6
wars,-2.6
fired,-2.6
rage,-2.6
stupidnesses,-2.6
rancidness,-2.6
bitchily,-2.6
gloom,-2.6
shit,-2.6
po,-2.6
humiliatingly,-2.6
ruinously,-2.6
dumbhead,-2.6
hurtfully,-2.6
sadden,-2.6
miserliness,-2.6
disasters,-2.6
damnatory,-2.6
damnation,-2.6
alarmingly,-2.6
victimizing,-2.6
bitchiness,-2.6
destroying,-2.6
compassionless,-2.6
enrage,-2.6
punishers,-2.6
punishing,-2.6
nasty,-2.6
nastinesses,-2.6
harassments,-2.6
fascist,-2.6
abusers,-2.6
abuser,-2.6
ban,-2.6
stressfully,-2.6
bankrupt,-2.6
villain,-2.6
violater,-2.6
bastardising,-2.6
harmfully,-2.6
infuriates,-2.6
disgustful,-2.6
lousiest,-2.6
cruelest,-2.6
villainy,-2.6
harming,-2.6
harmfulness,-2.6
terrifies,-2.6
terribly,-2.6
terriblenesses,-2.6
petrifying,-2.6
rob,-2.6
robber,-2.6
woebegone,-2.6
distraught,-2.6
wrathful,-2.7
son-of-a-bitch,-2.7
insanity,-2.7
loathing,-2.7
brutalise,-2.7
injustice,-2.7
evils,-2.7
treasonous,-2.7
terrorization,-2.7
ugliness,-2.7
corpse,-2.7
ruination,-2.7
criminals,-2.7
hate,-2.7
virulent,-2.7
agonizing,-2.7
excruciate,-2.7
bastardy,-2.7
bastardly,-2.7
antagonizing,-2.7
villainousness,-2.7
heartbreak,-2.7
dreaded,-2.7
grievousness,-2.7
despising,-2.7
anguishing,-2.7
painfulness,-2.7
horrifying,-2.7
humiliation,-2.7
bitchery,-2.7
moronic,-2.7
drown,-2.7
nfc,-2.7
ruinous,-2.7
poisons,-2.7
despairs,-2.7
scam,-2.7
anger,-2.7
dishonest,-2.7
degradingly,-2.7
>:-(,-2.7
poisonous,-2.7
despaired,-2.7
negative,-2.7
h8,-2.7
traumatic,-2.7
poisoner,-2.7
unlovable,-2.7
bfd,-2.7
>:(,-2.7
travesty,-2.7
misery,-2.7
weep,-2.7
horror,-2.7
horrors,-2.7
depression,-2.7
laziest,-2.7
stealing,-2.7
devils,-2.7
terrifying,-2.7
joylessness,-2.7
chaos,-2.7
fuming,-2.7
fury,-2.7
furious,-2.7
attackers,-2.7
pathetic,-2.7
miseries,-2.7
torturous,-2.7
totalitarianism,-2.7
tragically,-2.7
sluts,-2.7
sluttier,-2.7
fearing,-2.7
crude,-2.7
destruction,-2.7
attacker,-2.7
retarded,-2.7
dreadfully,-2.7
assassinations,-2.7
grim,-2.7
ugliest,-2.8
condemnation,-2.8
bitch,-2.8
maddest,-2.8
stab,-2.8
devastator,-2.8
deviltry,-2.8
horrendous,-2.8
molesting,-2.8
assault,-2.8
assaultive,-2.8
greediest,-2.8
contempt,-2.8
devastates,-2.8
ruin,-2.8
cruelly,-2.8
cruel,-2.8
violently,-2.8
heartlessly,-2.8
heartlessness,-2.8
whored,-2.8
perverts,-2.8
harassers,-2.8
enraging,-2.8
repulse,-2.8
bullshit,-2.8
brutalising,-2.8
fraud,-2.8
warmongers,-2.8
traumatically,-2.8
traumatise,-2.8
poisoning,-2.8
ruinate,-2.8
abusively,-2.8
remorselessness,-2.8
motherfucking,-2.8
jackasses,-2.8
devilry,-2.8
rageful,-2.8
degrading,-2.8
offensively,-2.8
obscene,-2.8
scams,-2.8
betrayal,-2.8
assholes,-2.8
abduction,-2.8
miserableness,-2.8
damnified,-2.8
slut,-2.8
^urs,-2.8
doomsday,-2.8
wtf,-2.8
ffs,-2.8
dooming,-2.8
violent,-2.9
villainously,-2.9
villainess,-2.9
disgustingly,-2.9
torture,-2.9
brutalised,-2.9
eviller,-2.9
fuckers,-2.9
cruellest,-2.9
cruelness,-2.9
harshest,-2.9
cunts,-2.9
bitches,-2.9
murderousness,-2.9
horrifies,-2.9
horrifically,-2.9
drowned,-2.9
poisonously,-2.9
bullying,-2.9
>;(,-2.9
assassination,-2.9
fatalities,-2.9
cruelty,-2.9
obliterate,-2.9
havoc,-2.9
sinister,-2.9
warmonger,-2.9
disgust,-2.9
war,-2.9
anguish,-2.9
die,-2.9
d;,-2.9
afu,-2.9
molestations,-2.9
abhors,-2.9
v.v,-2.9
disastrous,-2.9
182,-2.9
irate,-2.9
death,-2.9
excruciatingly,-2.9
wickedest,-2.9
devastators,-2.9
brutalize,-2.9
brutally,-3.0
foetor,-3.0
horridnesses,-3.0
terrified,-3.0
whores,-3.0
devastated,-3.0
disgustedly,-3.0
dx,-3.0
destructive,-3.0
traumatization,-3.0
terrorizing,-3.0
saddest,-3.0
abusivenesses,-3.0
dismal,-3.0
murders,-3.0
torturing,-3.0
douchebag,-3.0
bitchiest,-3.0
bastards,-3.0
</3,-3.0
infuriated,-3.0
terrorising,-3.0
brutality,-3.0
fubar,-3.0
racist,-3.0
betrayed,-3.0
worst,-3.1
bullied,-3.1
4q,-3.1
187,-3.1
terrorise,-3.1
dickhead,-3.1
hopelessness,-3.1
sluttiest,-3.1
devastate,-3.1
evildoer,-3.1
brutal,-3.1
evilness,-3.1
shithead,-3.1
fucktard,-3.1
evildoing,-3.1
angriest,-3.1
terrorized,-3.1
terrorizes,-3.1
poisoners,-3.1
direful,-3.1
murderously,-3.1
molests,-3.1
disaster,-3.1
abhorrent,-3.1
cocksucker,-3.1
racism,-3.1
murderees,-3.1
fuckhead,-3.1
crisis,-3.1
enslave,-3.1
terrorists,-3.1
vile,-3.1
violence,-3.1
d8,-3.2
dreadfulness,-3.2
brutalizes,-3.2
murderous,-3.2
scumbag,-3.2
murderee,-3.2
doomed,-3.2
fuking,-3.2
abuse,-3.2
abusive,-3.2
hellish,-3.2
fatally,-3.2
kia,-3.2
betray,-3.2
faggots,-3.2
hated,-3.2
hatred,-3.2
fuckface,-3.2
terrorisms,-3.2
devastative,-3.2
pissed,-3.2
brutalises,-3.2
d:<,-3.2
whore,-3.3
dead,-3.3
terrorize,-3.3
rapists,-3.3
murderers,-3.3
horrifyingly,-3.3
murdering,-3.3
heartbroken,-3.3
nigger,-3.3
excruciating,-3.3
fucker,-3.3
devastating,-3.3
terroristic,-3.3
evillest,-3.3
terrorised,-3.3
terrorises,-3.3
killer,-3.3
killers,-3.3
murdered,-3.4
tragedy,-3.4
raper,-3.4
faggot,-3.4
twat,-3.4
excruciation,-3.4
horrific,-3.4
catastrophe,-3.4
cancer,-3.4
killing,-3.4
brutalizing,-3.4
devil,-3.4
apocalyptic,-3.4
shittiest,-3.4
fucked,-3.4
evilly,-3.4
evil,-3.4
villains,-3.4
suicide,-3.5
torturers,-3.5
killings,-3.5
suicidal,-3.5
rapes,-3.5
fatality,-3.5
killed,-3.5
raped,-3.6
motherfucker,-3.6
hatefulness,-3.6
terrorism,-3.6
rapers,-3.6
murderer,-3.6
hell,-3.6
fu,-3.7
terrorist,-3.7
murder,-3.7
rape,-3.7
kill,-3.7
raping,-3.8
slavery,-3.8
rapist,-3.9
